0,0.7727108001708984,0.5272406935691833,0.8712011575698853,0.38071125745773315
1,0.8566775321960449,0.32159072160720825,0.8914616703987122,0.2981324791908264
2,0.8863554000854492,0.2704831063747406,0.8842257857322693,0.270633339881897
3,0.900470495223999,0.2456299215555191,0.92619389295578,0.1739460825920105
4,0.9022801518440247,0.229774609208107,0.929088294506073,0.19342751801013947
5,0.9182048439979553,0.19798514246940613,0.929088294506073,0.16804417967796326
6,0.9214621782302856,0.18829573690891266,0.9015918970108032,0.25938937067985535
7,0.9098805785179138,0.2218872457742691,0.9175108671188354,0.17640817165374756
8,0.9163952469825745,0.18971751630306244,0.9348769783973694,0.1503768116235733
9,0.9196525812149048,0.20305106043815613,0.9204052090644836,0.1728062927722931
10,0.9196525812149048,0.20358256995677948,0.9218524098396301,0.1594853401184082
11,0.9189286828041077,0.18795031309127808,0.92619389295578,0.21690601110458374
12,0.927253007888794,0.1641949564218521,0.9406657218933105,0.1398237645626068
13,0.9189286828041077,0.19757172465324402,0.9377713203430176,0.14394769072532654
14,0.9236337542533875,0.17744138836860657,0.9334298372268677,0.12962830066680908
15,0.931958019733429,0.16854439675807953,0.9406657218933105,0.131557896733284
16,0.9297864437103271,0.15907078981399536,0.9305354356765747,0.1450044810771942
17,0.9258052706718445,0.16885040700435638,0.9204052090644836,0.16053080558776855
18,0.9370249509811401,0.1528223603963852,0.9392185211181641,0.13929876685142517
19,0.9370249509811401,0.14367085695266724,0.9232995510101318,0.1373259723186493
20,0.9315961003303528,0.17280706763267517,0.9218524098396301,0.14718802273273468
21,0.9341295957565308,0.1550247222185135,0.9319826364517212,0.161224365234375
22,0.9337676167488098,0.1548168957233429,0.9334298372268677,0.1397048532962799
23,0.9334056973457336,0.1661708950996399,0.9363241791725159,0.1842368245124817
24,0.9315961003303528,0.14440198242664337,0.9305354356765747,0.1376703679561615
25,0.9352153539657593,0.15762387216091156,0.929088294506073,0.1296820491552353
26,0.9384726881980896,0.14558254182338715,0.929088294506073,0.14144358038902283
