epoch,accuracy,loss,val_accuracy,val_loss
21,0.9370249509811401,0.14344452321529388,0.9232995510101318,0.14860637485980988
22,0.9337676167488098,0.15651553869247437,0.9276410937309265,0.13258475065231323
23,0.9413681030273438,0.14022308588027954,0.9305354356765747,0.12607455253601074
24,0.9330437779426575,0.14768977463245392,0.9247467517852783,0.1348918378353119
25,0.9428157806396484,0.12655773758888245,0.929088294506073,0.14708630740642548
26,0.9391965270042419,0.12547659873962402,0.9276410937309265,0.13914678990840912
27,0.9413681030273438,0.13160951435565948,0.92619389295578,0.1514710783958435
28,0.9312341809272766,0.15623091161251068,0.9247467517852783,0.14767390489578247
29,0.9428157806396484,0.1272452026605606,0.9247467517852783,0.14166754484176636
30,0.9420919418334961,0.12295493483543396,0.9276410937309265,0.12498168647289276
