epoch,accuracy,loss,val_accuracy,val_loss
21,0.8753893971443176,0.2624715268611908,0.8962655663490295,0.28098809719085693
22,0.8888888955116272,0.2560339570045471,0.863070547580719,0.3859288692474365
23,0.8785046935081482,0.2736864984035492,0.8340249061584473,0.3166356086730957
24,0.881619930267334,0.2660141587257385,0.8879668116569519,0.312838077545166
25,0.8888888955116272,0.2533681094646454,0.8879668116569519,0.2993748188018799
26,0.8836967945098877,0.24400606751441956,0.9004149436950684,0.26670318841934204
27,0.8847352266311646,0.29429224133491516,0.8796680569648743,0.3265894651412964
28,0.9003115296363831,0.24164114892482758,0.8506224155426025,0.33200734853744507
29,0.8888888955116272,0.2501707375049591,0.8713693022727966,0.30947938561439514
30,0.8743509650230408,0.2618364691734314,0.8755186796188354,0.31378260254859924
31,0.8795430660247803,0.27756741642951965,0.8796680569648743,0.2938699722290039
