epoch,accuracy,loss,val_accuracy,val_loss
21,0.8822454810142517,0.26645427942276,0.8846153616905212,0.30077046155929565
22,0.8802971243858337,0.2648007869720459,0.8812074065208435,0.2630120515823364
23,0.8823672533035278,0.25690793991088867,0.8792600035667419,0.28162646293640137
24,0.8849244713783264,0.2535109221935272,0.8880233764648438,0.2577785551548004
25,0.8826107978820801,0.2564089596271515,0.8704965710639954,0.2848537564277649
26,0.8879688382148743,0.25180792808532715,0.8773125410079956,0.2479766607284546
27,0.8863857984542847,0.24833054840564728,0.894839346408844,0.24705222249031067
28,0.886751115322113,0.2489217221736908,0.8928919434547424,0.25125980377197266
29,0.8866293430328369,0.2479657679796219,0.8816942572593689,0.25803259015083313
30,0.8852898478507996,0.24981653690338135,0.8928919434547424,0.23910492658615112
